series,metal,middle,structure_type,alpha,mode_label,metal_source,mos2_source,metal_matrix,mos2_matrix,metal_input_atoms,mos2_input_atoms,metal_supercell_atoms_one_electrode,mos2_supercell_atoms,sandwich_atoms_expected,max_allowed_other_strain_percent,target_policy,native_scale_mos2_to_metal,native_singular_value_1,native_singular_value_2,native_singular_value_spread,metal_reference_a_x,metal_reference_a_y,metal_reference_b_x,metal_reference_b_y,metal_reference_a_A,metal_reference_b_A,metal_reference_gamma_deg,metal_reference_area_A2,mos2_reference_a_x,mos2_reference_a_y,mos2_reference_b_x,mos2_reference_b_y,mos2_reference_a_A,mos2_reference_b_A,mos2_reference_gamma_deg,mos2_reference_area_A2,target_a_x,target_a_y,target_b_x,target_b_y,target_a_A,target_b_A,target_gamma_deg,target_area_A2,raw_mos2_to_metal_principal_strain_1_percent,raw_mos2_to_metal_principal_strain_2_percent,raw_mos2_to_metal_max_abs_principal_strain_percent,raw_mos2_to_metal_rms_principal_strain_percent,raw_mos2_to_metal_signed_area_strain_percent,raw_mos2_to_metal_deformation_gradient,metal_principal_strain_1_percent,metal_principal_strain_2_percent,metal_max_abs_principal_strain_percent,metal_rms_principal_strain_percent,metal_signed_area_strain_percent,metal_deformation_gradient,mos2_principal_strain_1_percent,mos2_principal_strain_2_percent,mos2_max_abs_principal_strain_percent,mos2_rms_principal_strain_percent,mos2_signed_area_strain_percent,mos2_deformation_gradient,interlayer_distance_A,actual_atoms,stem,vasp,cif,xyz,target_abs_metal_strain_percent,signed_target_metal_strain_percent,native_scale_metal_to_mos2,target_abs_mos2_strain_percent,signed_target_mos2_strain_percent
mos2_target_4p707pct,Pd,MoS2,Pd/MoS2/Pd,,MoS2 strain targeted to 4.707%; metal strain recorded,"generated:fcc111(a=3.8907, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,mos2_abs_strain_target,0.9989758639671393,,,,-2.7511403535625005,4.765114871123255,-2.7511403535625005,-4.765114871123255,5.502280707125,5.502280707125,119.99999999999999,26.218999622615932,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6243318499300106,4.5454761,-2.6243318499300106,-4.5454761,5.24866369986002,5.24866369986002,120.00000000000001,23.857675404651296,-0.10241360328603344,-0.10241360328608895,0.10241360328608895,0.1024136032860612,-0.2047223211107014,"[[0.8651384759630502, -0.49948793198356956], [0.49948793198356983, 0.8651384759630505]]",-4.609306954052106,-4.609306954052106,4.609306954052106,4.609306954052106,-9.006156802137523,"[[0.9539069304594789, -0.0], [-0.0, 0.9539069304594789]]",-4.706999999999972,-4.707000000000027,4.707000000000027,4.707,-9.19244151000002,"[[0.825261588028305, -0.47646499999999986], [0.4764650000000001, 0.8252615880283053]]",3.5,41,Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p500A_41atoms_M4p609pct_MoS24p707pct,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p500A_41atoms_M4p609pct_MoS24p707pct.vasp,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p500A_41atoms_M4p609pct_MoS24p707pct.cif,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p500A_41atoms_M4p609pct_MoS24p707pct.xyz,,,,4.707,-4.707
mos2_target_4p707pct,Pd,MoS2,Pd/MoS2/Pd,,MoS2 strain targeted to 4.707%; metal strain recorded,"generated:fcc111(a=3.8907, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,mos2_abs_strain_target,0.9989758639671393,,,,-2.7511403535625005,4.765114871123255,-2.7511403535625005,-4.765114871123255,5.502280707125,5.502280707125,119.99999999999999,26.218999622615932,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6243318499300106,4.5454761,-2.6243318499300106,-4.5454761,5.24866369986002,5.24866369986002,120.00000000000001,23.857675404651296,-0.10241360328603344,-0.10241360328608895,0.10241360328608895,0.1024136032860612,-0.2047223211107014,"[[0.8651384759630502, -0.49948793198356956], [0.49948793198356983, 0.8651384759630505]]",-4.609306954052106,-4.609306954052106,4.609306954052106,4.609306954052106,-9.006156802137523,"[[0.9539069304594789, -0.0], [-0.0, 0.9539069304594789]]",-4.706999999999972,-4.707000000000027,4.707000000000027,4.707,-9.19244151000002,"[[0.825261588028305, -0.47646499999999986], [0.4764650000000001, 0.8252615880283053]]",3.75,41,Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p750A_41atoms_M4p609pct_MoS24p707pct,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p750A_41atoms_M4p609pct_MoS24p707pct.vasp,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p750A_41atoms_M4p609pct_MoS24p707pct.cif,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d3p750A_41atoms_M4p609pct_MoS24p707pct.xyz,,,,4.707,-4.707
mos2_target_4p707pct,Pd,MoS2,Pd/MoS2/Pd,,MoS2 strain targeted to 4.707%; metal strain recorded,"generated:fcc111(a=3.8907, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,mos2_abs_strain_target,0.9989758639671393,,,,-2.7511403535625005,4.765114871123255,-2.7511403535625005,-4.765114871123255,5.502280707125,5.502280707125,119.99999999999999,26.218999622615932,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6243318499300106,4.5454761,-2.6243318499300106,-4.5454761,5.24866369986002,5.24866369986002,120.00000000000001,23.857675404651296,-0.10241360328603344,-0.10241360328608895,0.10241360328608895,0.1024136032860612,-0.2047223211107014,"[[0.8651384759630502, -0.49948793198356956], [0.49948793198356983, 0.8651384759630505]]",-4.609306954052106,-4.609306954052106,4.609306954052106,4.609306954052106,-9.006156802137523,"[[0.9539069304594789, -0.0], [-0.0, 0.9539069304594789]]",-4.706999999999972,-4.707000000000027,4.707000000000027,4.707,-9.19244151000002,"[[0.825261588028305, -0.47646499999999986], [0.4764650000000001, 0.8252615880283053]]",4.0,41,Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d4p000A_41atoms_M4p609pct_MoS24p707pct,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d4p000A_41atoms_M4p609pct_MoS24p707pct.vasp,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d4p000A_41atoms_M4p609pct_MoS24p707pct.cif,strain_targeted_metal_mos2_sandwiches/Pd_MoS2_Pd_mos2_target_4p707pct_alphanone_d4p000A_41atoms_M4p609pct_MoS24p707pct.xyz,,,,4.707,-4.707
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",2.5,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d2p500A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d2p500A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d2p500A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d2p500A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",2.75,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d2p750A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d2p750A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d2p750A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d2p750A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",3.0,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d3p000A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p000A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p000A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p000A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",3.25,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d3p250A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p250A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p250A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p250A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",3.5,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d3p500A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p500A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p500A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p500A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",3.75,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d3p750A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p750A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p750A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d3p750A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.0,"native alpha=0; MoS2 fixed length, metal strained","generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.753960784034515,4.77,-2.753960784034515,-4.77,5.50792156806903,5.50792156806903,119.99999999999999,26.272785879689277,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",10.518975341238757,10.518975341238734,10.518975341238757,10.518975341238745,22.144439104773447,"[[1.1051897534123873, 3.564341563413791e-16], [5.144683902801811e-17, 1.1051897534123876]]",0.0,-2.220446049250313e-14,2.220446049250313e-14,1.570092458683775e-14,0.0,"[[0.8660254037844384, -0.4999999999999998], [0.5, 0.8660254037844387]]",4.0,41,Ni_MoS2_Ni_native_alpha_alpha0p000_d4p000A_41atoms_M10p519pct_MoS20p000pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d4p000A_41atoms_M10p519pct_MoS20p000pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d4p000A_41atoms_M10p519pct_MoS20p000pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p000_d4p000A_41atoms_M10p519pct_MoS20p000pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.5,native alpha=0.5; balanced shared strain,"generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.619626208753168,4.53732569039952,-2.619626208753168,-4.53732569039952,5.239252417506335,5.239252417506335,119.99999999999999,23.77219459243929,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",5.128005470111918,5.128005470111852,5.128005470111918,5.128005470111885,10.518975341238782,"[[1.0512800547011187, 7.128683126827582e-16], [5.144683902801811e-17, 1.051280054701119]]",-4.877868125796203,-4.8778681257962475,4.8778681257962475,4.877868125796225,-9.517800277065858,"[[0.8237818266519393, -0.4756106593710187], [0.475610659371019, 0.8237818266519396]]",2.5,41,Ni_MoS2_Ni_native_alpha_alpha0p500_d2p500A_41atoms_M5p128pct_MoS24p878pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d2p500A_41atoms_M5p128pct_MoS24p878pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d2p500A_41atoms_M5p128pct_MoS24p878pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d2p500A_41atoms_M5p128pct_MoS24p878pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.5,native alpha=0.5; balanced shared strain,"generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.619626208753168,4.53732569039952,-2.619626208753168,-4.53732569039952,5.239252417506335,5.239252417506335,119.99999999999999,23.77219459243929,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",5.128005470111918,5.128005470111852,5.128005470111918,5.128005470111885,10.518975341238782,"[[1.0512800547011187, 7.128683126827582e-16], [5.144683902801811e-17, 1.051280054701119]]",-4.877868125796203,-4.8778681257962475,4.8778681257962475,4.877868125796225,-9.517800277065858,"[[0.8237818266519393, -0.4756106593710187], [0.475610659371019, 0.8237818266519396]]",2.75,41,Ni_MoS2_Ni_native_alpha_alpha0p500_d2p750A_41atoms_M5p128pct_MoS24p878pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d2p750A_41atoms_M5p128pct_MoS24p878pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d2p750A_41atoms_M5p128pct_MoS24p878pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d2p750A_41atoms_M5p128pct_MoS24p878pct.xyz,,,,,
native_alpha,Ni,MoS2,Ni/MoS2/Ni,0.5,native alpha=0.5; balanced shared strain,"generated:fcc111(a=3.524, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,0.9048219972293416,0.9048219972293419,0.9048219972293413,5.551115123125783e-16,-2.4918442969013936,4.31600092678396,-2.4918442969013936,-4.31600092678396,4.983688593802787,4.983688593802787,119.99999999999999,21.509604589655467,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.619626208753168,4.53732569039952,-2.619626208753168,-4.53732569039952,5.239252417506335,5.239252417506335,119.99999999999999,23.77219459243929,-9.517800277065813,-9.517800277065868,9.517800277065868,9.517800277065842,-18.129715332990575,"[[0.7835988355035827, -0.45241099861467066], [0.45241099861467093, 0.7835988355035829]]",5.128005470111918,5.128005470111852,5.128005470111918,5.128005470111885,10.518975341238782,"[[1.0512800547011187, 7.128683126827582e-16], [5.144683902801811e-17, 1.051280054701119]]",-4.877868125796203,-4.8778681257962475,4.8778681257962475,4.877868125796225,-9.517800277065858,"[[0.8237818266519393, -0.4756106593710187], [0.475610659371019, 0.8237818266519396]]",3.0,41,Ni_MoS2_Ni_native_alpha_alpha0p500_d3p000A_41atoms_M5p128pct_MoS24p878pct,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d3p000A_41atoms_M5p128pct_MoS24p878pct.vasp,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d3p000A_41atoms_M5p128pct_MoS24p878pct.cif,strain_targeted_metal_mos2_sandwiches/Ni_MoS2_Ni_native_alpha_alpha0p500_d3p000A_41atoms_M5p128pct_MoS24p878pct.xyz,,,,,
